30.543	4.104
30.545	4.056
30.548	4.052
30.550	4.071
30.553	4.109
30.555	4.105
30.558	4.099
30.560	4.094
30.563	4.111
30.565	4.128
30.568	4.103
30.570	4.096
30.573	4.048
30.575	4.045
30.578	4.021
30.580	4.017
30.583	3.992
30.585	3.989
30.588	3.987
30.590	3.943
30.593	3.918
30.595	3.919
30.598	3.897
30.600	4.215
30.603	4.849
30.605	5.235
30.608	5.301
30.610	5.301
30.613	5.301
30.615	5.301
30.618	5.301
30.620	5.301
30.623	5.301
30.625	5.301
30.628	5.301
30.630	5.301
30.633	5.301
30.635	5.252
30.638	5.222
30.640	5.169
30.643	5.119
30.645	5.092
30.648	5.043
30.650	4.995
30.653	4.950
30.655	4.926
30.658	4.860
30.660	4.816
30.663	4.773
30.665	4.732
30.668	4.691
30.670	4.674
30.673	4.635
30.675	4.597
30.678	4.558
30.680	4.499
30.683	4.443
30.685	4.408
30.688	4.354
30.690	4.344
30.693	4.312
30.695	4.282
30.698	4.230
30.700	4.221
30.703	4.214
30.705	4.186
30.708	4.156
30.710	4.194
30.713	4.187
30.715	4.180
30.718	4.175
30.720	4.147
30.723	4.119
30.725	4.135
30.728	4.174
30.730	4.297
30.733	4.331
30.735	4.343
30.738	4.312
30.740	4.301
30.743	4.271
30.745	4.262
30.748	4.254
30.750	4.202
30.753	4.151
30.755	4.146
30.758	4.097
30.760	4.070
30.763	4.045
30.765	4.020
30.768	4.038
30.770	4.013
30.773	3.989
30.775	3.944
30.778	3.921
30.780	3.942
30.783	3.940
30.785	4.070
30.788	4.151
30.790	4.167
30.793	4.161
30.795	4.155
30.798	4.106
30.800	4.100
30.803	4.118
30.805	4.091
30.808	4.065
30.810	4.040
30.813	3.993
30.815	3.990
30.818	3.966
30.820	3.964
30.823	3.920
30.825	3.875
30.828	3.854
30.830	3.834
30.833	3.792
30.835	4.091
30.838	4.239
30.840	4.274
30.843	4.288
30.845	4.321
30.848	4.332
30.850	4.302
30.853	4.271
30.855	4.261
30.858	4.274
30.860	4.266
30.863	4.235
30.865	4.206
30.868	4.156
30.870	4.107
30.873	4.101
30.875	4.073
30.878	4.048
30.880	4.044
30.883	4.041
30.885	4.037
30.888	4.013
30.890	3.988
30.893	3.986
30.895	3.985
30.898	3.961
30.900	3.915
30.903	3.915
30.905	3.915
30.908	3.913
30.910	3.913
30.913	3.934
30.915	3.933
30.918	3.910
30.920	3.889
30.923	3.888
30.925	3.888
30.928	3.867
30.930	3.845
30.933	3.826
30.935	3.826
30.938	3.784
30.940	3.808
30.943	3.853
30.945	3.962
30.948	4.047
30.950	4.022
30.953	4.041
30.955	4.015
30.958	3.969
30.960	3.946
30.963	3.966
30.965	3.943
30.968	3.898
30.970	3.876
30.973	3.856
30.975	3.877
30.978	3.899
30.980	3.922
30.983	3.941
30.985	3.918
30.988	3.897
30.990	3.874
30.993	3.830
30.995	3.789
30.998	3.769
31.000	3.750
31.003	3.732
31.005	3.714
31.008	3.675
31.010	3.657
31.013	3.641
31.015	3.603
31.018	3.610
31.020	3.616
31.023	3.601
31.025	3.585
31.028	3.570
31.030	3.556
31.033	3.585
31.035	3.570
31.038	3.555
31.040	3.520
31.043	3.485
31.045	3.472
31.048	3.460
31.050	3.470
31.053	3.458
31.055	3.445
31.058	3.413
31.060	3.422
31.063	3.412
31.065	3.422
31.068	3.390
31.070	3.401
31.073	3.412
31.075	3.422
31.078	3.432
31.080	3.442
31.083	3.432
31.085	3.463
31.088	3.473
31.090	3.439
31.093	3.449
31.095	3.459
31.098	3.425
31.100	3.414
31.103	3.425
31.105	3.392
31.108	3.381
31.110	3.329
31.113	3.319
31.115	3.332
31.118	3.365
31.120	3.399
31.123	3.388
31.125	3.378
31.128	3.368
31.130	3.358
31.133	3.326
31.135	3.338
31.138	3.352
31.140	3.341
31.143	3.352
31.145	3.343
31.148	3.334
31.150	3.323
31.153	3.314
31.155	3.305
31.158	3.297
31.160	3.310
31.163	3.323
31.165	3.336
31.168	3.306
31.170	3.295
31.173	3.287
31.175	3.301
31.178	3.270
31.180	3.241
31.183	3.234
31.185	3.227
31.188	3.221
31.190	3.235
31.193	3.208
31.195	3.221
31.198	3.173
31.200	3.166
31.203	3.139
31.205	3.135
31.208	3.152
31.210	3.145
31.213	3.098
31.215	3.114
31.218	3.111
31.220	3.107
31.223	3.081
31.225	3.099
31.228	3.075
31.230	3.092
31.233	3.088
31.235	3.105
31.238	3.145
31.240	3.161
31.243	3.155
31.245	3.194
31.248	3.209
31.250	3.203
31.253	3.197
31.255	3.191
31.258	3.228
31.260	3.244
31.263	3.322
31.265	3.378
31.268	3.368
31.270	3.358
31.273	3.369
31.275	3.359
31.278	3.329
31.280	3.340
31.283	3.374
31.285	3.364
31.288	3.354
31.290	3.409
31.293	3.420
31.295	3.453
31.298	3.440
31.300	3.429
31.303	3.439
31.305	3.428
31.308	3.415
31.310	3.406
31.313	3.393
31.315	3.405
31.318	3.416
31.320	3.426
31.323	3.436
31.325	3.446
31.328	3.414
31.330	3.403
31.333	3.390
31.335	3.380
31.338	3.370
31.340	3.359
31.343	3.351
31.345	3.340
31.348	3.353
31.350	3.365
31.353	3.332
31.355	3.323
