angle (°) - amplitude	amplitude (V) - amplitude	
47.895	2.99544	
47.8975	2.99398	
47.9	2.97117	
47.9025	2.96955	
47.905	2.96761	
47.9075	2.96616	
47.91	2.96438	
47.9125	2.9427	
47.915	2.91891	
47.9175	2.91843	
47.92	2.87474	
47.9225	2.89788	
47.925	2.89853	
47.9275	2.91859	
47.93	2.91843	
47.9325	2.91827	
47.935	2.91843	
47.9375	2.8749	
47.94	2.83349	
47.9425	2.87814	
47.945	2.90047	
47.9475	2.92215	
47.95	2.92069	
47.9525	2.92069	
47.955	2.94221	
47.9575	2.96292	
47.96	2.96227	
47.9625	2.93833	
47.965	2.91632	
47.9675	2.95839	
47.97	2.95726	
47.9725	2.93509	
47.975	3.02149	
47.9775	3.06161	
47.98	3.08006	
47.9825	3.09737	
47.985	3.07213	
47.9875	3.06679	
47.99	3.08491	
47.9925	3.05983	
47.995	3.03492	
47.9975	3.0532	
48	3.02893	
48.0025	3.0676	
48.005	3.06436	
48.0075	3.01777	
48.01	3.0155	
48.0125	3.01259	
48.015	2.98897	
48.0175	3.00935	
48.02	2.98492	
48.0225	2.96243	
48.025	2.96033	
48.0275	2.93703	
48.03	2.91568	
48.0325	2.91471	
48.035	2.89351	
48.0375	2.87199	
48.04	2.87329	
48.0425	2.8529	
48.045	2.833	
48.0475	2.85533	
48.05	2.83575	
48.0525	2.83672	
48.055	2.86002	
48.0575	2.8618	
48.06	2.86245	
48.0625	2.84222	
48.065	2.84368	
48.0675	2.84384	
48.07	2.84594	
48.0725	2.82604	
48.075	2.80501	
48.0775	2.78657	
48.08	2.76747	
48.0825	2.74871	
48.085	2.73042	
48.0875	2.71311	
48.09	2.71813	
48.0925	2.72185	
48.095	2.70405	
48.0975	2.68739	
48.1	2.6924	
48.1025	2.69774	
48.105	2.68091	
48.1075	2.68642	
48.11	2.66926	
48.1125	2.65325	
48.115	2.63707	
48.1175	2.62299	
48.12	2.62833	
48.1225	2.63448	
48.125	2.61911	
48.1275	2.60358	
48.13	2.61167	
48.1325	2.63901	
48.135	2.64483	
48.1375	2.62914	
48.14	2.63658	
48.1425	2.66263	
48.145	2.66943	
48.1475	2.67477	
48.15	2.72282	
48.1525	2.74741	
48.155	2.77297	
48.1575	2.77621	
48.16	2.77734	
48.1625	2.78155	
48.165	2.78301	
48.1675	2.78559	
48.17	2.78818	
48.1725	2.76909	
48.175	2.77217	
48.1775	2.7754	
48.18	2.80032	
48.1825	2.78058	
48.185	2.7843	
48.1875	2.78689	
48.19	2.78948	
48.1925	2.79174	
48.195	2.77233	
48.1975	2.75372	
48.2	2.73576	
48.2025	2.71764	
48.205	2.72185	
48.2075	2.7267	
48.21	2.7089	
48.2125	2.69159	
48.215	2.67477	
48.2175	2.68075	
48.22	2.70664	
48.2225	2.73317	
48.225	2.71441	
48.2275	2.69855	
48.23	2.72379	
48.2325	2.74871	
48.235	2.7322	
48.2375	2.75696	
48.24	2.71845	
48.2425	2.72055	
48.245	2.72525	
48.2475	2.72945	
48.25	2.73414	
48.2525	2.73706	
48.255	2.74191	
48.2575	2.70195	
48.26	2.7068	
48.2625	2.71101	
48.265	2.67266	
48.2675	2.65729	
48.27	2.66312	
48.2725	2.66651	
48.275	2.65131	
48.2775	2.63529	
48.28	2.64095	
48.2825	2.6259	
48.285	2.63076	
48.2875	2.63626	
48.29	2.62283	
48.2925	2.62688	
48.295	2.63432	
48.2975	2.63901	
48.3	2.645	
48.3025	2.65131	
48.305	2.69952	
48.3075	2.68269	
48.31	2.68739	
48.3125	2.6704	
48.315	2.65454	
48.3175	2.65956	
48.32	2.6437	
48.3225	2.62833	
48.325	2.61296	
48.3275	2.59872	
48.33	2.6259	
48.3325	2.63286	
48.335	2.63982	
48.3375	2.64451	
48.34	2.65114	
48.3425	2.65681	
48.345	2.66296	
48.3475	2.667	
48.35	2.65228	
48.3525	2.65681	
48.355	2.64063	
48.3575	2.62493	
48.36	2.6094	
48.3625	2.61652	
48.365	2.60099	
48.3675	2.60746	
48.37	2.61442	
48.3725	2.60018	
48.375	2.58546	
48.3775	2.54905	
48.38	2.55714	
48.3825	2.56556	
48.385	2.55196	
48.3875	2.55827	
48.39	2.54517	
48.3925	2.55326	
48.395	2.58206	
48.3975	2.59015	
48.4	2.57526	
48.4025	2.60277	
48.405	2.58902	
48.4075	2.57462	
48.41	2.58206	
48.4125	2.58885	
48.415	2.57526	
48.4175	2.56119	
48.42	2.56685	
48.4225	2.55374	
48.425	2.55067	
48.4275	2.52608	
48.43	2.53579	
48.4325	2.60811	
48.435	2.63707	
48.4375	2.62105	
48.44	2.62688	
48.4425	2.63335	
48.445	2.63966	
48.4475	2.62445	
48.45	2.65195	
48.4525	2.63577	
48.455	2.6204	
48.4575	2.6272	
48.46	2.61215	
48.4625	2.59727	
48.465	2.62623	
48.4675	2.63205	
48.47	2.61506	
48.4725	2.6217	
48.475	2.62865	
48.4775	2.63448	
48.48	2.63933	
48.4825	2.62429	
48.485	2.60924	
48.4875	2.6162	
48.49	2.60083	
48.4925	2.60827	
48.495	2.6149	
48.4975	2.59937	
48.5	2.58578	
48.5025	2.59209	
48.505	2.7665	
48.5075	2.89869	
48.51	2.98525	
48.5125	2.98412	
48.515	3.00304	
48.5175	2.99965	
48.52	2.99884	
48.5225	2.99657	
48.525	2.99447	
48.5275	2.99285	
48.53	2.9482	
48.5325	2.9681	
48.535	2.9448	
48.5375	2.94399	
48.54	2.92215	
48.5425	2.92231	
48.545	2.92021	
48.5475	2.87863	
48.55	2.87879	
48.5525	2.87798	
48.555	2.85727	
48.5575	2.83688	
48.56	2.83785	
48.5625	2.83996	
48.565	2.84125	
48.5675	2.84303	
48.57	2.84416	
48.5725	2.84562	
48.575	2.84643	
48.5775	2.82734	
48.58	2.82815	
48.5825	2.82976	
48.585	2.80986	
48.5875	2.79061	
48.59	2.79288	
48.5925	2.79579	
48.595	2.82022	
48.5975	2.82184	
48.6	2.80258	
48.6025	2.78414	
48.605	2.76408	
48.6075	2.76747	
48.61	2.72686	
48.6125	2.73075	
48.615	2.73463	
48.6175	2.71716	
48.62	2.7212	
48.6225	2.70405	
48.625	2.68706	
48.6275	2.6704	
48.63	2.67557	
48.6325	2.68075	
48.635	2.66425	
48.6375	2.64791	
48.64	2.63189	
48.6425	2.63788	
48.645	2.66538	
48.6475	2.65001	
48.65	2.65422	
48.6525	2.66085	
48.655	2.64451	
48.6575	2.65098	
48.66	2.63464	
48.6625	2.64063	
48.665	2.6259	
48.6675	2.63124	
48.67	2.63755	
48.6725	2.60034	
48.675	2.58546	
48.6775	2.59257	
48.68	2.62154	
48.6825	2.64936	
48.685	2.65519	
48.6875	2.63917	
48.69	2.645	
48.6925	2.62849	
48.695	2.61393	
48.6975	2.61943	
48.7	2.60503	
48.7025	2.61118	
48.705	2.61846	
48.7075	2.60358	
48.71	2.58821	
48.7125	2.57397	
48.715	2.60309	
48.7175	2.63189	
48.72	2.63804	
48.7225	2.64451	
48.725	2.62882	
48.7275	2.61296	
48.73	2.61992	
48.7325	2.60633	
48.735	2.63351	
48.7375	2.61781	
48.74	2.60374	
48.7425	2.5874	
48.745	2.57413	
48.7475	2.60244	
48.75	2.60892	
48.7525	2.59484	
48.755	2.60083	
48.7575	2.58546	
48.76	2.59355	
48.7625	2.57898	
48.765	2.58529	
48.7675	2.57122	
48.77	2.55698	
48.7725	2.56588	
48.775	2.5717	
48.7775	2.57947	
48.78	2.56653	
48.7825	2.61652	
48.785	2.66619	
48.7875	2.69353	
48.79	2.73997	
48.7925	2.72217	
48.795	2.72654	
48.7975	2.70907	
48.8	2.71311	
48.8025	2.69564	
48.805	2.6793	
48.8075	2.6835	
48.81	2.68868	
48.8125	2.67185	
48.815	2.65535	
48.8175	2.66118	
48.82	2.64548	
48.8225	2.62995	
48.825	2.61523	
48.8275	2.64257	
48.83	2.67104	
48.8325	2.7191	
48.835	2.74401	
48.8375	2.74741	
48.84	2.72978	
48.8425	2.73382	
48.845	2.73738	
48.8475	2.71974	
48.85	2.72379	
48.8525	2.70534	
48.855	2.68836	
48.8575	2.69353	
48.86	2.65503	
48.8625	2.6403	
48.865	2.64548	
48.8675	2.6306	
48.87	2.63529	
48.8725	2.64241	
48.875	2.64726	
48.8775	2.65292	
48.88	2.63674	
48.8825	2.64273	
48.885	2.62752	
48.8875	2.61345	
48.89	2.61862	
48.8925	2.62429	
48.895	2.63124	
48.8975	2.65826	
48.9	2.68658	
48.9025	2.69111	
48.905	2.67444	
48.9075	2.67849	
48.91	2.68431	
48.9125	2.6691	
48.915	2.67428	
48.9175	2.69984	
48.92	2.70518	
48.9225	2.68739	
48.925	2.67072	
48.9275	2.65584	
48.93	2.70357	
48.9325	2.68577	
48.935	2.71279	
48.9375	2.71764	
48.94	2.72136	
48.9425	2.72492	
48.945	2.72994	
48.9475	2.71295	
48.95	2.71619	
48.9525	2.74191	
48.955	2.74612	
48.9575	2.75049	
48.96	2.77427	
48.9625	2.75582	
48.965	2.73835	
48.9675	2.74223	
48.97	2.74434	
48.9725	2.72751	
48.975	2.70955	
48.9775	2.69046	
48.98	2.67396	
48.9825	2.70211	
48.985	2.68528	
48.9875	2.66732	
48.99	2.67202	
48.9925	2.67816	
48.995	2.66166	
48.9975	2.64645	
49	2.63011	
49.0025	2.63658	
49.005	2.64225	
49.0075	2.64694	
49.01	2.69628	
49.0125	2.70033	
49.015	2.7047	
49.0175	2.7089	
49.02	2.71376	
49.0225	2.71829	
49.025	2.72282	
49.0275	2.72622	
49.03	2.72994	
49.0325	2.75534	
49.035	2.75874	
49.0375	2.74062	
49.04	2.72266	
49.0425	2.7267	
49.045	2.70923	
49.0475	2.71424	
49.05	2.69677	
49.0525	2.72298	
49.055	2.72816	
49.0575	2.75291	
49.06	2.73382	
49.0625	2.71651	
49.065	2.74207	
49.0675	2.72541	
49.07	2.7081	
49.0725	2.71085	
49.075	2.71424	
49.0775	2.71926	
49.08	2.70179	
49.0825	2.68464	
49.085	2.68965	
49.0875	2.67282	
49.09	2.67865	
49.0925	2.68366	
49.095	2.68868	
49.0975	2.7157	
49.1	2.71991	
49.1025	2.70259	
49.105	2.70712	
49.1075	2.69014	
49.11	2.67363	
49.1125	2.67849	
49.115	2.66279	
49.1175	2.66813	
49.12	2.65001	
49.1225	2.65648	
49.125	2.6403	
49.1275	2.64661	
49.13	2.65179	
49.1325	2.6581	
49.135	2.68496	
49.1375	2.66781	
49.14	2.67315	
49.1425	2.67897	
49.145	2.64047	
49.1475	2.64661	
49.15	2.65228	
49.1525	2.72314	
49.155	2.7699	
49.1575	2.81714	
49.16	2.83996	
49.1625	2.84157	
49.165	2.82167	
49.1675	2.80177	
49.17	2.78284	
49.1725	2.76488	
49.175	2.76747	
49.1775	2.74838	
49.18	2.73123	
49.1825	2.75582	
49.185	2.7822	
49.1875	2.76165	
49.19	2.74353	
49.1925	2.74741	
49.195	2.72961	
49.1975	2.69127	
49.2	2.69499	
49.2025	2.67849	
49.205	2.68318	
49.2075	2.66749	
49.21	2.67104	
49.2125	2.67638	
49.215	2.68156	
49.2175	2.66554	
49.22	2.66991	
49.2225	2.67574	
49.225	2.65988	
49.2275	2.6649	
49.23	2.67072	
49.2325	2.65438	
49.235	2.61733	
49.2375	2.62299	
49.24	2.60875	
49.2425	2.59435	
49.245	2.60034	
49.2475	2.60746	
49.25	2.63626	
49.2525	2.62073	
49.255	2.60633	
49.2575	2.59112	
49.26	2.55488	
49.2625	2.54112	
49.265	2.54954	
49.2675	2.55827	
49.27	2.54436	
49.2725	2.57348	
49.275	2.60261	
49.2775	2.58707	
49.28	2.57267	
49.2825	2.55957	
49.285	2.5675	
49.2875	2.57332	
49.29	2.58076	
49.2925	2.58756	
49.295	2.595	
49.2975	2.6018	
49.3	2.60859	
49.3025	2.63707	
49.305	2.64338	
49.3075	2.62768	
49.31	2.63367	
49.3125	2.68318	
49.315	2.77475	
49.3175	2.81989	
49.32	2.844	
49.3225	2.86681	
49.325	2.89044	
49.3275	2.88963	
49.33	2.89027	
49.3325	2.86924	
49.335	2.84918	
49.3375	2.84886	
49.34	2.85031	
49.3425	2.83025	
49.345	2.81019	
49.3475	2.79158	
49.35	2.77119	
49.3525	2.77508	
49.355	2.75631	
49.3575	2.73884	
49.36	2.72136	
49.3625	2.72395	
49.365	2.72832	
49.3675	2.73285	
49.37	2.73673	
49.3725	2.76197	
49.375	2.76569	
49.3775	2.74741	
49.38	2.77184	
49.3825	2.77508	
49.385	2.77783	
49.3875	2.78058	
49.39	2.80533	
49.3925	2.8076	
49.395	2.7877	
49.3975	2.79045	
49.4	2.79417	
49.4025	2.79563	
49.405	2.79789	
49.4075	2.80096	
49.41	2.78155	
49.4125	2.78462	
49.415	2.78818	
49.4175	2.7911	
49.42	2.79174	
49.4225	2.79482	
49.425	2.77686	
49.4275	2.75728	
49.43	2.73867	
49.4325	2.76359	
49.435	2.74531	
49.4375	2.728	
49.44	2.75291	
49.4425	2.75599	
49.445	2.78171	
49.4475	2.78462	
49.45	2.78689	
49.4525	2.7466	
49.455	2.77168	
49.4575	2.7534	
49.46	2.75728	
49.4625	2.76019	
49.465	2.7212	
49.4675	2.7034	
49.47	2.70696	
49.4725	2.71165	
49.475	2.69434	
49.4775	2.67752	
49.48	2.68221	
49.4825	2.66619	
49.485	2.69289	
49.4875	2.71877	
49.49	2.72314	
49.4925	2.74806	
49.495	2.72994	
49.4975	2.73382	
49.5	2.71619	
49.5025	2.69871	
49.505	2.6814	
49.5075	2.68642	
49.51	2.67024	
49.5125	2.65406	
49.515	2.6594	
49.5175	2.64386	
49.52	2.62785	
49.5225	2.61199	
49.525	2.61927	
49.5275	2.60406	
49.53	2.5895	
49.5325	2.55326	
49.535	2.54015	
49.5375	2.52608	
49.54	2.51281	
49.5425	2.50051	
49.545	2.50941	
49.5475	2.49631	
49.55	2.48401	
49.5525	2.47204	
49.555	2.48175	
49.5575	2.4701	
49.56	2.47948	
49.5625	2.46816	
49.565	2.58594	
49.5675	2.5929	
49.57	2.60002	
49.5725	2.62817	
49.575	2.6348	
49.5775	2.6183	
49.58	2.60439	
49.5825	2.61053	
49.585	2.59435	
49.5875	2.6018	
49.59	2.58772	
49.5925	2.59403	
49.595	2.6005	
49.5975	2.5861	
49.6	2.59371	
49.6025	2.60034	
49.605	2.58594	
49.6075	2.57138	
49.61	2.55779	
49.6125	2.52317	
49.615	2.53045	
49.6175	2.53902	
49.62	2.56895	
49.6225	2.57623	
49.625	2.58335	
49.6275	2.59112	
49.63	2.59775	
49.6325	2.60455	
49.635	2.58918	
49.6375	2.57575	
49.64	2.58303	
49.6425	2.56879	
49.645	2.5552	
49.6475	2.56281	
49.65	2.57106	
49.6525	2.62008	
49.655	2.62704	
49.6575	2.65535	
49.66	2.6615	
49.6625	2.66716	
49.665	2.64969	
49.6675	2.63351	
49.67	2.63998	
49.6725	2.62445	
49.675	2.63076	
49.6775	2.63707	
49.68	2.64305	
49.6825	2.62736	
49.685	2.61167	
49.6875	2.59613	
49.69	2.5819	
49.6925	2.58934	
49.695	2.57559	
49.6975	2.58206	
49.7	2.5895	
49.7025	2.59646	
49.705	2.60261	
49.7075	2.60973	
49.71	2.57413	
49.7125	2.58125	
49.715	2.58756	
49.7175	2.59468	
49.72	2.58044	
49.7225	2.58756	
49.725	2.57332	
49.7275	2.58076	
49.73	2.56685	
49.7325	2.61765	
49.735	2.66765	
49.7375	2.67299	
49.74	2.67768	
49.7425	2.66101	
49.745	2.64613	
49.7475	2.6094	
49.75	2.59419	
49.7525	2.57818	
49.755	2.56378	
49.7575	2.59371	
49.76	2.57915	
49.7625	2.62914	
49.765	2.61393	
49.7675	2.62057	
49.77	2.62607	
49.7725	2.61086	
49.775	2.61781	
49.7775	2.60244	
49.78	2.58756	
49.7825	2.59468	
49.785	2.60212	
49.7875	2.58707	
49.79	2.57267	
49.7925	2.55925	
49.795	2.56588	
49.7975	2.59597	
49.8	2.58093	
49.8025	2.56701	
49.805	2.57542	
49.8075	2.55957	
49.81	2.56782	
49.8125	2.57526	
49.815	2.58238	
49.8175	2.56798	
49.82	2.55488	
49.8225	2.56167	
49.825	2.54841	
49.8275	2.53433	
49.83	2.52139	
49.8325	2.50796	
49.835	2.51734	
49.8375	2.52592	
49.84	2.53417	
49.8425	2.54323	
49.845	2.5298	
49.8475	2.51669	
49.85	2.50343	
49.8525	2.53481	
49.855	2.5429	
49.8575	2.55116	
49.86	2.55973	
49.8625	2.52478	
49.865	2.55391	
49.8675	2.58303	
49.87	2.63367	
49.8725	2.70534	
49.875	2.75291	
49.8775	2.75615	
49.88	2.75874	
49.8825	2.76181	
49.885	2.74304	
49.8875	2.74757	
49.89	2.72945	
49.8925	2.73317	
49.895	2.71473	
49.8975	2.71861	
49.9	2.70211	
49.9025	2.74951	
49.905	2.75275	
49.9075	2.77848	
49.91	2.78123	
49.9125	2.7843	
49.915	2.83009	
49.9175	2.83219	
49.92	2.9194	
49.9225	2.96146	
49.925	2.9825	
49.9275	3.00191	
49.93	2.9571	
49.9325	2.97716	
49.935	2.97522	
49.9375	2.95289	
49.94	2.97327	
49.9425	2.94965	
49.945	2.94836	
49.9475	2.92506	
49.95	2.92474	
49.9525	2.92393	
49.955	2.90192	
49.9575	2.90209	
49.96	2.88154	
49.9625	2.88089	
49.965	2.88121	
49.9675	2.90322	
49.97	2.90306	
49.9725	2.90419	
49.975	2.90354	
49.9775	2.90403	
49.98	2.90435	
49.9825	2.90387	
49.985	2.88202	
49.9875	2.86245	
49.99	2.90516	
49.9925	2.88364	
49.995	2.88477	
49.9975	2.86293	
50	2.84287	
50.0025	2.82248	
50.005	2.80307	
50.0075	2.78349	
50.01	2.76553	
50.0125	2.74596	
50.015	2.72751	
50.0175	2.73188	
50.02	2.69353	
50.0225	2.69709	
50.025	2.70179	
50.0275	2.7068	
50.03	2.68917	
50.0325	2.71619	
50.035	2.69871	
50.0375	2.70389	
50.04	2.70842	
50.0425	2.71182	
50.045	2.69467	
50.0475	2.72136	
50.05	2.74725	
50.0525	2.75146	
50.055	2.79708	
50.0575	2.79902	
50.06	2.80242	
50.0625	2.82507	
50.065	2.82718	
50.0675	2.80825	
50.07	2.78786	
50.0725	2.79012	
50.075	2.77152	
50.0775	2.75226	
50.08	2.77783	
50.0825	2.75987	
50.085	2.76213	
50.0875	2.74466	
50.09	2.72686	
50.0925	2.75178	
50.095	2.75453	
50.0975	2.73738	
50.1	2.72007	
50.1025	2.74466	
50.105	2.74935	
50.1075	2.73042	
50.11	2.73495	
50.1125	2.73787	
50.115	2.74175	
50.1175	2.74498	
50.12	2.72751	
50.1225	2.75275	
50.125	2.7568	
50.1275	2.73916	
50.13	2.76359	
50.1325	2.76699	
50.135	2.7699	
50.1375	2.75097	
50.14	2.75502	
50.1425	2.73754	
50.145	2.73981	
50.1475	2.72266	
50.15	2.70567	
50.1525	2.68803	
50.155	2.65034	
50.1575	2.6547	
50.16	2.68205	
50.1625	2.66716	
50.165	2.64936	
50.1675	2.63351	
50.17	2.63917	
50.1725	2.64629	
50.175	2.65114	
50.1775	2.65826	
50.18	2.68464	
50.1825	2.68917	
50.185	2.67218	
50.1875	2.67768	
50.19	2.66134	
50.1925	2.64483	
50.195	2.62995	
50.1975	2.63577	
50.2	2.6204	
50.2025	2.62639	
50.205	2.5908	
50.2075	2.59597	
50.21	2.6039	
50.2125	2.58837	
50.215	2.57445	
50.2175	2.56005	
50.22	2.58999	
50.2225	2.59711	
50.225	2.60374	
50.2275	2.6115	
50.23	2.66004	
50.2325	2.66571	
50.235	2.67072	
50.2375	2.6759	
50.24	2.65956	
50.2425	2.66522	
50.245	2.64969	
50.2475	2.65535	
50.25	2.63869	
50.2525	2.66651	
50.255	2.67169	
50.2575	2.67671	
50.26	2.7034	
50.2625	2.7081	
50.265	2.69046	
50.2675	2.6746	
50.27	2.65794	
50.2725	2.66328	
50.275	2.66846	
50.2775	2.65228	
50.28	2.65826	
50.2825	2.79336	
50.285	2.90257	
50.2875	2.94609	
50.29	2.96648	
50.2925	2.96502	
50.295	2.96421	
50.2975	2.94027	
50.3	2.91956	
50.3025	2.89626	
50.305	2.89707	
50.3075	2.87523	
50.31	2.85452	
50.3125	2.85614	
50.315	2.85743	
50.3175	2.85759	
50.32	2.83704	
50.3225	2.7966	
50.325	2.79805	
50.3275	2.77945	
50.33	2.76068	
50.3325	2.74272	
50.335	2.72508	
50.3375	2.70599	
50.34	2.71036	
50.3425	2.71505	
50.345	2.71894	
50.3475	2.70227	
50.35	2.68447	
50.3525	2.69062	
50.355	2.69548	
50.3575	2.72039	
50.36	2.72492	
50.3625	2.7288	
50.365	2.71149	
50.3675	2.7157	
50.37	2.69823	
50.3725	2.66069	
50.375	2.64386	
50.3775	2.65001	
50.38	2.63367	
50.3825	2.61911	
50.385	2.60309	
50.3875	2.61021	
50.39	2.5963	
50.3925	2.60196	
50.395	2.56556	
50.3975	2.55148	
50.4	2.53805	
50.4025	2.50294	
50.405	2.49145	
50.4075	2.49987	
50.41	2.48725	
50.4125	2.49696	
50.415	2.48434	
50.4175	2.45117	
50.42	2.4392	
50.4225	2.44923	
50.425	2.46007	
50.4275	2.46896	
50.43	2.45748	
50.4325	2.48935	
50.435	2.49841	
50.4375	2.50812	
50.44	2.51637	
50.4425	2.52478	
50.445	2.53417	
50.4475	2.51944	
50.45	2.50699	
50.4525	2.49437	
50.455	2.5031	
50.4575	2.51249	
50.46	2.50019	
50.4625	2.48789	
50.465	2.49679	
50.4675	2.50634	
50.47	2.51508	
50.4725	2.52414	
50.475	2.55439	
50.4775	2.53983	
50.48	2.54776	
50.4825	2.53465	
50.485	2.56491	
50.4875	2.55099	
50.49	2.53692	
50.4925	2.54485	
50.495	2.53158	
50.4975	2.51912	
50.5	2.52689	
50.5025	2.53627	
50.505	2.52252	
50.5075	2.51087	
50.51	2.51815	
50.5125	2.50537	
50.515	2.51411	
50.5175	2.50197	
50.52	2.48854	
50.5225	2.47705	
50.525	2.46524	
50.5275	2.47641	
50.53	2.46395	
50.5325	2.47269	
50.535	2.48223	
50.5375	2.49259	
50.54	2.47883	
50.5425	2.46719	
50.545	2.45489	
50.5475	2.46524	
50.55	2.43289	
50.5525	2.44227	
50.555	2.45295	
50.5575	2.44146	
50.56	2.43078	
50.5625	2.4413	
50.565	2.42933	
50.5675	2.39681	
50.57	2.40878	
50.5725	2.39826	
50.575	2.47382	
50.5775	2.50602	
50.58	2.57866	
50.5825	2.60843	
50.585	2.59355	
50.5875	2.62121	
50.59	2.62801	
50.5925	2.67735	
50.595	2.63966	
50.5975	2.64483	
50.6	2.6505	
50.6025	2.65567	
50.605	2.64063	
50.6075	2.60406	
50.61	2.60956	
50.6125	2.61604	
50.615	2.62251	
50.6175	2.62963	
50.62	2.65681	
50.6225	2.66247	
50.625	2.64742	
50.6275	2.63173	
50.63	2.6581	
50.6325	2.66344	
50.635	2.64904	
50.6375	2.65276	
50.64	2.63723	
50.6425	2.64386	
50.645	2.64953	
50.6475	2.63319	
50.65	2.61798	
50.6525	2.62445	
50.655	2.61005	
50.6575	2.63674	
50.66	2.62283	
50.6625	2.62801	
50.665	2.6128	
50.6675	2.59759	
50.67	2.60422	
50.6725	2.59015	
50.675	2.5552	
50.6775	2.562	
50.68	2.54905	
50.6825	2.55569	
50.685	2.56394	
50.6875	2.54986	
50.69	2.53643	
50.6925	2.54436	
50.695	2.50909	
50.6975	2.51912	
50.7	2.50585	
50.7025	2.49323	
50.705	2.48061	
50.7075	2.46977	
50.71	2.47867	
50.7125	2.46638	
50.715	2.45457	
50.7175	2.42221	
50.72	2.43272	
50.7225	2.4214	
50.725	2.38936	
50.7275	2.40214	
50.73	2.41169	
50.7325	2.4015	
50.735	2.41266	
50.7375	2.40328	
50.74	2.43547	
50.7425	2.49	
50.745	2.54274	
50.7475	2.5717	
50.75	2.57898	
50.7525	2.56426	
50.755	2.57251	
50.7575	2.60164	
50.76	2.60875	
50.7625	2.6149	
50.765	2.62137	
50.7675	2.60762	
50.77	2.61345	
50.7725	2.59808	
50.775	2.60471	
50.7775	2.56831	
50.78	2.55585	
50.7825	2.56361	
50.785	2.6128	
50.7875	2.64144	
50.79	2.64823	
50.7925	2.65292	
50.795	2.65875	
50.7975	2.66376	
50.8	2.66862	
50.8025	2.69596	
50.805	2.67962	
50.8075	2.68399	
50.81	2.66829	
50.8125	2.69434	
50.815	2.72088	
50.8175	2.7034	
50.82	2.75146	
50.8225	2.79821	
50.825	2.84513	
50.8275	2.93202	
50.83	2.99593	
50.8325	3.03702	
50.835	3.07715	
50.8375	3.09494	
50.84	3.11209	
50.8425	3.08588	
50.845	3.06113	
50.8475	3.03573	
50.85	3.0532	
50.8525	3.02877	
50.855	3.00531	
50.8575	3.00224	
50.86	2.97861	
50.8625	2.95483	
50.865	2.9338	
50.8675	2.93234	
50.87	2.93202	
50.8725	2.91001	
50.875	2.88833	
50.8775	2.86714	
50.88	2.8694	
50.8825	2.86795	
50.885	2.84821	
50.8875	2.84918	
50.89	2.85144	
50.8925	2.83154	
50.895	2.81051	
50.8975	2.81342	
50.9	2.81472	
50.9025	2.79498	
50.905	2.77573	
50.9075	2.75841	
50.91	2.78252	
50.9125	2.80663	
50.915	2.78754	
50.9175	2.76844	
50.92	2.77152	
50.9225	2.73123	
50.925	2.73576	
50.9275	2.73997	
50.93	2.72201	
50.9325	2.70502	
50.935	2.68722	
50.9375	2.67072	
50.94	2.6746	
50.9425	2.67962	
50.945	2.66409	
50.9475	2.66862	
50.95	2.65292	
50.9525	2.6361	
50.955	2.64273	
50.9575	2.67056	
50.96	2.67493	
50.9625	2.65859	
50.965	2.64241	
50.9675	2.62752	
50.97	2.63302	
50.9725	2.61798	
50.975	2.60277	
50.9775	2.6094	
50.98	2.59435	
50.9825	2.60099	
50.985	2.6094	
50.9875	2.63691	
50.99	2.64289	
50.9925	2.62688	
50.995	2.61134	
50.9975	2.6183	
51	2.60244	
51.0025	2.58772	
51.005	2.57365	
51.0075	2.55941	
51.01	2.56766	
51.0125	2.55277	
51.015	2.53935	
51.0175	2.52608	
51.02	2.55617	
51.0225	2.54323	
51.025	2.55035	
51.0275	2.5586	
51.03	2.54565	
51.0325	2.5751	
51.035	2.56054	
51.0375	2.56863	
51.04	2.53401	
51.0425	2.54096	
51.045	2.54921	
51.0475	2.5353	
51.05	2.5442	
51.0525	2.55229	
51.055	2.53805	
51.0575	2.54711	
51.06	2.55439	
51.0625	2.54145	
51.065	2.52705	
51.0675	2.55698	
51.07	2.54323	
51.0725	2.52996	
51.075	2.5175	
51.0775	2.52592	
51.08	2.51249	
51.0825	2.52122	
51.085	2.50877	
51.0875	2.49615	
51.09	2.48385	
51.0925	2.47155	
51.095	2.43968	
51.0975	2.44874	
51.1	2.4591	
51.1025	2.44777	
51.105	2.43596	
51.1075	2.4468	
51.11	2.4146	
51.1125	2.4248	
51.115	2.41363	
51.1175	2.42593	
51.12	2.43564	
51.1225	2.44615	
51.125	2.45715	
51.1275	2.44534	
51.13	2.43434	
51.1325	2.42334	
51.135	2.41315	
51.1375	2.42285	
51.14	2.41218	
51.1425	2.40344	
51.145	2.41234	
51.1475	2.40166	
51.15	2.39147	
51.1525	2.40328	
51.155	2.3714	
51.1575	2.36153	
51.16	2.35393	
51.1625	2.34277	
51.165	2.335	
51.1675	2.34649	
51.17	2.33694	
51.1725	2.30766	
51.175	2.32028	
51.1775	2.31219	
51.18	2.34713	
51.1825	2.36008	
51.185	2.35069	
51.1875	2.36234	
51.19	2.35361	
51.1925	2.32319	
51.195	2.31494	
51.1975	2.36995	
51.2	2.36186	
51.2025	2.37254	
51.205	2.40603	
51.2075	2.41751	
51.21	2.40781	
51.2125	2.41832	
51.215	2.42868	
51.2175	2.48256	
51.22	2.53449	
51.2225	2.54339	
